term,docket,usCite,caseTitle,dateArgument,dateRearg,audioExists,advocatesPetitioner,advocatesRespondent,advocatesOther,dateDecision,caseLink
1978,"77-1105","441 U.S. 153","Herbert v. Lando","1978-10-31","",true,"jonathan_lubell","floyd_abrams","","1979-04-18","https://www.oyez.org/cases/1978/77-1105"
1978,"77-1547","441 U.S. 211","Douglas Oil Company of California v. Petrol Stops Northwest","1978-12-05","",true,"max_gillam","daniel_berman,sara_beale","jistice_marshall","1979-04-18","https://www.oyez.org/cases/1978/77-1547"
1978,"77-1722","441 U.S. 238","Dalia v. United States","1979-01-09,1979-01-10","",true,"louis_ruprecht","","andrew_frey","1979-04-18","https://www.oyez.org/cases/1978/77-1722"
1978,"77-922","441 U.S. 281","Chrysler Corporation v. Brown","1978-11-08","",true,"burt_braverman","","barbara_babcock","1979-04-18","https://www.oyez.org/cases/1978/77-922"
1978,"77-1439","441 U.S. 322","Hughes v. Oklahoma","1979-01-09","",true,"","","bill_bruce,robert_helton","1979-04-24","https://www.oyez.org/cases/1978/77-1439"
1978,"78-3","441 U.S. 347","Parham v. Hughes","1979-01-15","",true,"","montague_miller","thomas_greer2","1979-04-24","https://www.oyez.org/cases/1978/78-3"
1978,"78-354","441 U.S. 369","North Carolina v. Butler","1979-03-27","",true,"lester_chalmers","gene_braswell","","1979-04-24","https://www.oyez.org/cases/1978/78-354"
1978,"77-6431","441 U.S. 380","Caban v. Mohammed","1978-11-06","",true,"robert_silk","morris_schulslaper","irwin_strum","1979-04-24","https://www.oyez.org/cases/1978/77-6431"
1978,"77-5992","441 U.S. 418","Addington v. Texas","1978-11-28","",true,"martha_boston","james_hury","joel_klein","1979-04-30","https://www.oyez.org/cases/1978/77-5992"
1978,"77-1378","441 U.S. 434","Japan Line, Ltd. v. County of Los Angeles","1979-01-08","",true,"peter_briger","","james_clark,kent_jones","1979-04-30","https://www.oyez.org/cases/1978/77-1378"
1978,"77-154","441 U.S. 458","Toll v. Moreno","1978-02-22","",false,"david_feldman","alfred_scanlan","","1979-04-30","https://www.oyez.org/cases/1978/77-154"
1978,"78-1223","441 U.S. 463","Smith v. Arkansas State Highway Employees, Local 1315","","",false,"","","","1979-04-30","https://www.oyez.org/cases/1978/78-1223"
1978,"78-5885","441 U.S. 468","Wilkins v. United States","","",false,"","","","1979-04-30","https://www.oyez.org/cases/1978/78-5885"
1978,"77-1724","441 U.S. 471","Burks v. Lasker","1979-01-17","",true,"daniel_pollack","joseph_einstein","ralph_ferrara","1979-05-14","https://www.oyez.org/cases/1978/77-1724"
1978,"77-1806","441 U.S. 488","Ford Motor Company v. National Labor Relations Board","1979-02-28","",true,"theophil_kammholz","john_fillion,norton_come","","1979-05-14","https://www.oyez.org/cases/1978/77-1806"
1978,"78-488","441 U.S. 506","United States v. 564.54 Acres of Monroe and Pike County Land","1979-03-27","",true,"stephen_barnett","ober_hess","","1979-05-14","https://www.oyez.org/cases/1978/78-488"
1978,"77-1829","441 U.S. 520","Bell v. Wolfish","1979-01-16","",true,"andrew_frey","phylis_bamberger","","1979-05-14","https://www.oyez.org/cases/1978/77-1829"
1978,"77-719","441 U.S. 600","Chapman v. Houston Welfare Rights Org.","1978-10-02","",true,"david_young,theodore_gardner","jeffrey_skarda,stephen_skillman","","1979-05-14","https://www.oyez.org/cases/1978/77-719"
1978,"77-926","441 U.S. 677","Cannon v. University of Chicago","1979-01-09","",true,"john_cannon","stuart_bernstein","unknown_advocate","1979-05-14","https://www.oyez.org/cases/1978/77-926"
1978,"78-275","441 U.S. 750","Oscar Mayer & Company v. Evans","1979-02-28","",true,"james_gladden","mark_bennett","allan_ryan","1979-05-21","https://www.oyez.org/cases/1978/78-275"
1978,"78-561","441 U.S. 768","United States v. Naftalin","1979-03-26","",true,"stephen_shapiro","joe_walters","","1979-05-21","https://www.oyez.org/cases/1978/78-561"
1978,"78-744","441 U.S. 780","United States v. Timmreck","1979-04-16","",true,"kenneth_geller","kenneth_mogill","","1979-05-21","https://www.oyez.org/cases/1978/78-744"
1978,"78-749","441 U.S. 786","Kentucky v. Whorton","1979-04-16","",true,"","","patrick_kimberlin,terrence_fitzgerald","1979-05-21","https://www.oyez.org/cases/1978/78-749"
1978,"78-1013","441 U.S. 792","Connor v. Coleman","","",false,"","","","1979-05-21","https://www.oyez.org/cases/1978/78-1013"
1978,"78-201","442 U.S. 1","Greenholtz v. Inmates of Nebraska Penal and Correctional Complex","1979-01-17","",true,"ralph_gillan","brian_ridenour","william_alsup","1979-05-29","https://www.oyez.org/cases/1978/78-201"
1978,"78-38","442 U.S. 42","International Brotherhood of Electrical Workers v. Foust","1979-02-26","",true,"laurence_cohen","terry_mackey","","1979-05-29","https://www.oyez.org/cases/1978/78-38"
1978,"78-99","442 U.S. 62","Parker v. Randolph","1979-03-20","",true,"michael_terry","walter_evans","","1979-05-29","https://www.oyez.org/cases/1978/78-99"
1978,"78-1060","442 U.S. 92","Great Western Sugar Company v. Nelson","","",false,"","","","1979-05-29","https://www.oyez.org/cases/1978/78-1060"
1978,"78-5944","442 U.S. 95","Green v. Georgia","","",false,"","","","1979-05-29","https://www.oyez.org/cases/1978/78-5944"
1978,"77-6949","442 U.S. 100","Dunn v. United States","1979-03-28","",true,"daniel_sears","andrew_frey","","1979-06-04","https://www.oyez.org/cases/1978/77-6949"
1978,"78-776","442 U.S. 114","United States v. Batchelder","1979-04-18","",true,"andrew_levander","charles_bellows","","1979-06-04","https://www.oyez.org/cases/1978/78-776"
1978,"78-58","442 U.S. 127","Brown v. Felsen","1979-02-21","",true,"craig_christensen","alex_keller","","1979-06-04","https://www.oyez.org/cases/1978/78-58"
1978,"77-1554","442 U.S. 140","County Court of Ulster County v. Allen","1979-02-22","",true,"","michael_young","eileen_shapiro","1979-06-04","https://www.oyez.org/cases/1978/77-1554"
1978,"78-156","442 U.S. 178","United States v. Addonizio","1979-03-27","",true,"frank_easterbrook","leon_greenspan,michael_edelson","","1979-06-04","https://www.oyez.org/cases/1978/78-156"
1978,"78-647","442 U.S. 191","Marchioro v. Chaney","1979-03-26","",true,"charles_goldmark","daniel_brink","","1979-06-04","https://www.oyez.org/cases/1978/78-647"
1978,"78-5066","442 U.S. 200","Dunaway v. New York","1979-03-21","",true,"edward_nowak","melvin_bressler","","1979-06-05","https://www.oyez.org/cases/1978/78-5066"
1978,"78-5072","442 U.S. 228","Davis v. Passman","1979-02-27","",true,"sana_shtasel","richard_gear","","1979-06-05","https://www.oyez.org/cases/1978/78-5072"
1978,"78-233","442 U.S. 256","Personnel Administrator of Massachusetts v. Feeney","1979-02-26","",true,"thomas_kiley","richard_ward","","1979-06-05","https://www.oyez.org/cases/1978/78-233"
1978,"78-225","442 U.S. 289","Babbitt v. United Farm Workers National Union","1979-02-21","",true,"rex_lee","jerome_cohen","","1979-06-05","https://www.oyez.org/cases/1978/78-225"
1978,"78-511","442 U.S. 319","Lo-Ji Sales, Inc. v. New York","1979-04-16","",true,"bernard_berkman","richard_parker","","1979-06-11","https://www.oyez.org/cases/1978/78-511"
1978,"78-690","442 U.S. 330","Reiter v. Sonotone Corporation","1979-04-25","",true,"john_thomas","elliot_kaplan,julian_wilheim","john_shenefield,warren_spannaus","1979-06-11","https://www.oyez.org/cases/1978/78-690"
1978,"78-625","442 U.S. 347","Andrus v. Sierra Club","1979-04-18","",true,"john_harmon","","james_cohen","1979-06-11","https://www.oyez.org/cases/1978/78-625"
1978,"78-753","442 U.S. 366","Great American Federal Savings & Loan Association v. Novotny","1979-04-18","",true,"eugene_connors","stanley_stein","lawrence_wallace","1979-06-11","https://www.oyez.org/cases/1978/78-753"
1978,"78-711","442 U.S. 397","Southeastern Community College v. Davis","1979-04-23","",true,"eugene_gressman","marc_charmatz","","1979-06-11","https://www.oyez.org/cases/1978/78-711"
1978,"78-6","442 U.S. 415","Moore v. Sims","1979-02-26","",true,"david_young","windell_porter","","1979-06-11","https://www.oyez.org/cases/1978/78-6"
1978,"78-575","442 U.S. 444","Southern Railway Company v. Seaboard Allied Milling Corporation","1979-04-23","",true,"mark_evans,wandaleen_poynter","harold_spencer,richard_allen","john_caldwell","1979-06-11","https://www.oyez.org/cases/1978/78-575"
1978,"77-1609","442 U.S. 465","Torres v. Puerto Rico","1979-01-10","",true,"","","joseph_remcho,roberto_armstrong","1979-06-18","https://www.oyez.org/cases/1978/77-1609"
1978,"78-349","442 U.S. 477","United States v. Helstoski","1979-03-27","",true,"","morton_stavis","stanley_brand,wade_mccree","1979-06-18","https://www.oyez.org/cases/1978/78-349"
1978,"78-546","442 U.S. 500","United States v. Helstoski","1979-03-27","",true,"morton_stavis","","","1979-06-18","https://www.oyez.org/cases/1978/78-546"
1978,"78-5384","442 U.S. 510","Sandstrom v. Montana","1979-04-18","",true,"byron_boggs","michael_greely","","1979-06-18","https://www.oyez.org/cases/1978/78-5384"
1978,"78-17","442 U.S. 529","United Gas Pipe Line Company v. McCombs","1979-02-22","",true,"knox_bemis","stanley_cunningham","richard_allen","1979-06-18","https://www.oyez.org/cases/1978/78-17"
1978,"78-605","442 U.S. 544","United States v. Rutherford","1979-04-25","",true,"wade_mccree","kenneth_coe","","1979-06-18","https://www.oyez.org/cases/1978/78-605"
1978,"78-309","442 U.S. 560","Touche Ross & Company v. Redington","1979-03-26","",true,"arnold_roth","james_kobak,philip_forlenza","","1979-06-18","https://www.oyez.org/cases/1978/78-309"
1978,"77-1715","442 U.S. 640","Secretary of Public Welfare of Pennsylvania v. Institutionalized Juveniles","1978-10-10","",true,"norman_watkins","david_ferleger","","1979-06-20","https://www.oyez.org/cases/1978/77-1715"
1978,"78-160","442 U.S. 653","Wilson v. Omaha Indian Tribe","1979-03-21","",true,"edson_smith,george_cullison","sara_beale,william_veeder","","1979-06-20","https://www.oyez.org/cases/1978/78-160"
1978,"77-1511","442 U.S. 682","Califano v. Yamasaki","1979-03-19","",true,"peter_buscemi","stanley_levin","","1979-06-20","https://www.oyez.org/cases/1978/77-1511"
1978,"78-334","442 U.S. 707","Fare v. Michael C.","1979-02-27","",true,"mark_hart","albert_menaster","","1979-06-20","https://www.oyez.org/cases/1978/78-334"
1978,"78-5374","442 U.S. 735","Smith v. Maryland","1979-03-28","",true,"howard_cardin","stephen_sachs","","1979-06-20","https://www.oyez.org/cases/1978/78-5374"
1978,"77-1497","442 U.S. 753","Arkansas v. Sanders","1979-02-27","",true,"joseph_purvis","jack_lassiter","","1979-06-20","https://www.oyez.org/cases/1978/77-1497"
1978,"78-223","442 U.S. 773","National Labor Relations Board v. Baptist Hospital, Inc.","1979-04-23","",true,"laurence_gold","fred_elarbee","norton_come","1979-06-20","https://www.oyez.org/cases/1978/78-223"
1978,"77-69","443 U.S. 1","Mackey v. Montrym","1978-11-29","",true,"mitchell_sikora","robert_hagopian","","1979-06-25","https://www.oyez.org/cases/1978/77-69"
1978,"77-1680","443 U.S. 31","Michigan v. DeFillippo","1979-02-21","",true,"timothy_baughman","james_howarth","","1979-06-25","https://www.oyez.org/cases/1978/77-1680"
1978,"77-6673","443 U.S. 47","Brown v. Texas","1979-02-21","",true,"raymond_caballero","renea_hicks","","1979-06-25","https://www.oyez.org/cases/1978/77-6673"
1978,"77-803","443 U.S. 55","Barry v. Barchi","1978-11-07","",true,"robert_hammer","joseph_faraldo","","1979-06-25","https://www.oyez.org/cases/1978/77-803"
1978,"78-437","443 U.S. 76","Califano v. Westcott","1979-04-16","",true,"paul_johnson","henry_freedman","william_alsup","1979-06-25","https://www.oyez.org/cases/1978/78-437"
1978,"78-482","443 U.S. 97","Smith v. Daily Mail Publishing Company","1979-03-20","",true,"cletus_hanley","floyd_abrams","","1979-06-26","https://www.oyez.org/cases/1978/78-482"
1978,"78-680","443 U.S. 111","Hutchinson v. Proxmire","1979-04-17","",true,"michael_cavanaugh","alan_raywid","","1979-06-26","https://www.oyez.org/cases/1978/78-680"
1978,"78-752","443 U.S. 137","Baker v. McCollan","1979-04-23","",true,"","douglas_larson","a_sorelle","1979-06-26","https://www.oyez.org/cases/1978/78-752"
1978,"78-5414","443 U.S. 157","Wolston v. Reader's Digest Association, Inc.","1979-04-17","",true,"sidney_dickstein","john_buckley","","1979-06-26","https://www.oyez.org/cases/1978/78-5414"
1978,"78-759","443 U.S. 173","Leroy v. Great Western United Corporation","1979-04-17","",true,"peter_heiser","ivan_irwin","amy_juviler,frank_easterbrook,unknown_advocate","1979-06-26","https://www.oyez.org/cases/1978/78-759"
1978,"78-432","443 U.S. 193","United Steelworkers of America, AFL-CIO-CLC v. Weber","1979-03-28","",true,"lawrence_wallace,michael_gottesman,noyes_powers","michael_fontham","","1979-06-27","https://www.oyez.org/cases/1978/78-432"
1978,"78-479","443 U.S. 256","Edmonds v. Compagnie Generale Transatl.","1979-03-19","",true,"calvin_breit","charles_tucker","","1979-06-27","https://www.oyez.org/cases/1978/78-479"
1978,"78-808","443 U.S. 282","Califano v. Boles","1979-04-25","",true,"harriet_shapiro","herbert_semmel","","1979-06-27","https://www.oyez.org/cases/1978/78-808"
1978,"78-5283","443 U.S. 307","Jackson v. Virginia","1979-03-21","",true,"carolyn_colville","marshall_coleman","","1979-06-27","https://www.oyez.org/cases/1978/78-5283"
1978,"77-1387","443 U.S. 340","Federal Open Market Committee of the Federal Reserve System v. Merrill","1978-12-06","",true,"kenneth_geller","victor_kramer","","1979-06-27","https://www.oyez.org/cases/1978/77-1387"
1978,"77-1301","443 U.S. 368","Gannett Company, Inc. v. DePasquale","1978-11-07","",true,"robert_bernius","bernard_kobroff","","1979-07-02","https://www.oyez.org/cases/1978/77-1301"
1978,"78-610","443 U.S. 449","Columbus Bd. of Educ. v. Penick","1979-04-24","",true,"samuel_porter","thomas_atkins","drew_days","1979-07-02","https://www.oyez.org/cases/1978/78-610"
1978,"78-627","443 U.S. 526","Dayton Board of Education v. Brinkman","1979-04-24","",true,"david_greer","william_caldwell","drew_days","1979-07-02","https://www.oyez.org/cases/1978/78-627"
1978,"77-1701","443 U.S. 545","Rose v. Mitchell","1979-01-16","",true,"","walter_kurtz","william_leech","1979-07-02","https://www.oyez.org/cases/1978/77-1701"
1978,"78-91","443 U.S. 595","Jones v. Wolf","1979-01-16","",true,"barrett_prettyman","frank_jones","","1979-07-02","https://www.oyez.org/cases/1978/78-91"
1978,"78-329","443 U.S. 622","Bellotti v. Baird","1979-02-27","",true,"garrick_cole","john_henn,joseph_balliro","brian_riley","1979-07-02","https://www.oyez.org/cases/1978/78-329"
1978,"77-983","443 U.S. 658","Washington v. Washington State Commercial Passenger Fishing Vessel Association","1979-02-28","",true,"","","louis_claiborne,mason_morisset,philip_lacovara,slade_gorton","1979-07-02","https://www.oyez.org/cases/1978/77-983"
1978,"78-1904","443 U.S. 709","Morland v. Sprecher","","",false,"","","","1979-07-02","https://www.oyez.org/cases/1978/78-1904"
1978,"78-5795","443 U.S. 713","Moore v. Duckworth","","",false,"","","","1979-07-02","https://www.oyez.org/cases/1978/78-5795"
1978,"77-1645","444 U.S. 11","Transamerica Mortgage Advisors, Inc. v. Lewis","1979-03-20","1979-10-02",true,"john_anderson","eric_keisman","ralph_ferrara","1979-11-13","https://www.oyez.org/cases/1978/77-1645"
1978,"78-425","444 U.S. 69","P. C. Pfeiffer Company, Inc. v. Ford","1979-03-20","1979-10-01",true,"e_vickery","","peter_buscemi,william_bryson","1979-11-27","https://www.oyez.org/cases/1978/78-425"
1978,"77-1546,78-303","444 U.S. 527","Stafford v. Briggs","1979-04-24","1979-11-07",true,"earl_nemser,elinor_stillman,peter_brown","doris_peterson,melvin_wulf","","1980-02-20","https://www.oyez.org/cases/1978/77-1546"
1978,"78-5420","445 U.S. 573","Payton v. New York","1979-03-26","1979-10-09",true,"william_hellerstein","peter_zimroth","","1980-04-15","https://www.oyez.org/cases/1978/78-5420"
1978,"77-1844","446 U.S. 55","City of Mobile v. Bolden","1979-03-19","1979-10-29",true,"charles_rhyne,william_allen","eric_schnapper,j_blacksher,james_blacksher","james_turner","1980-04-22","https://www.oyez.org/cases/1978/77-1844"
1978,"78-357","446 U.S. 236","Williams v. Brown","1979-03-19","1979-10-29",true,"charles_rhyne,william_allen","eric_schnapper,james_blacksher,james_turner","","1980-04-22","https://www.oyez.org/cases/1978/78-357"
1979,"76-811","438 U.S. 265","Regents of the University of California v. Bakke","1977-10-12","",true,"archibald_cox","reynold_colvin","unknown_advocate","1978-06-26","https://www.oyez.org/cases/1979/76-811"
1979,"78-6932","444 U.S. 1","Pilson v. Bordenkircher","","",false,"","","","1979-10-09","https://www.oyez.org/cases/1979/78-6932"
1979,"78-1602","444 U.S. 4","United States v. Benmar Transp. & Leasing Corporation","","",false,"","","","1979-10-15","https://www.oyez.org/cases/1979/78-1602"
1979,"78-959","444 U.S. 37","Perrin v. United States","1979-10-03","",true,"leonard_boudin","stephen_shapiro","","1979-11-27","https://www.oyez.org/cases/1979/78-959"
1979,"78-740","444 U.S. 51","Andrus v. Allard","1979-10-01","",true,"harriet_shapiro","john_akolt","","1979-11-27","https://www.oyez.org/cases/1979/78-740"
1979,"78-5937","444 U.S. 85","Ybarra v. Illinois","1979-10-09","",true,"alan_goldberg","melbourne_noel","","1979-11-28","https://www.oyez.org/cases/1979/78-5937"
1979,"78-1014","444 U.S. 111","United States v. Kubrick","1979-10-03","",true,"elinor_stillman","benjamin_kuby","","1979-11-28","https://www.oyez.org/cases/1979/78-1014"
